SELLER_GSTIN,PURCHASER_GSTIN,FILING_PERIOD,INVOICE_NUM,INVOICE_DATE,QUANTITY,TAXABLE_AMOUNT,TAX_RATE,CGST,SGST,IGST,CESS
B64AAF6835,FA8D45A223,032018,8953024272,2018-03-08,1,112367.75,28,0.0,0.0,31462.97,0.0
A688617A12,F887B76D41,032018,FGS/17/P/20558,2018-03-23,1,100000.0,28,0.0,0.0,28000.0,0.0
B64AAF6835,FA8D45A223,032018,8952033441,2018-03-26,1,81413.01,28,0.0,0.0,22795.64,0.0
5DA0527958,294205D6E0,032018,V171806406,2018-03-12,2,4643.0,18,,,835.74,0.0
62CD3BF990,BD5DDAEB74,032018,NMCC/2017-18/796,2018-03-11,1,170880.0,5,4272.0,4272.0,,0.0
A7215054CB,774ADE6127,032018,20240419,2018-03-12,1801,5000.0,18,,,900.0,0.0
5A4FC8F226,AA67FDC3A6,032018,04B045/19415,2018-03-06,1,42774.1,5,,,2138.71,5980.0
099952F740,ADB2EA9B80,032018,G108791700670,2018-04-01,1801,71177.12,18,6405.94,6405.94,,0.0
6920AA6331,7433F02759,032018,R-990,2018-03-27,1,774963.76,0,0.0,0.0,,
C44FFF7C7A,B6AF2A81A3,032018,IMP0031521/17-18,2018-03-12,1801,29354.0,18,,,5283.72,0.0
0FF6759AB7,04499E4BBF,032018,2140172018000032,2018-03-23,500,222675.96,5,5566.9,5566.9,,0.0
86DFEB0A3F,ECB6338417,032018,226174,2018-03-14,0,25097.95,0,,,0.0,
824D0342B8,588F91D2B3,032018,12987,2018-03-05,1,205683.0,12,,,24681.96,0.0
776BBCB820,A0224A52DC,032018,7040000809,2018-03-23,1,3500.0,18,0.0,0.0,630.0,0.0
6920AA6331,90E47D8AC3,032018,P88,2018-03-23,0,766363.0,0,0.0,0.0,,
7505EF1EFB,08DF74DFBE,032018,20994,2018-03-20,1,1138.58,28,159.4,159.4,,0.0
C1C058DFB2,AFC544641A,032018,495,2018-03-11,1,17000.0,18,,,3060.0,0.0
824D0342B8,4D0958D30E,032018,PBPO0005431731,2018-03-02,1,30.0,18,2.7,2.7,,
0F08B6DF08,7AE7D48AD6,032018,TI/0016,2018-03-03,1801,15500.0,18,1395.0,1395.0,,0.0
B64AAF6835,61E3E61CA7,032018,561800080,2018-03-26,1,26800.0,18,,,4824.0,
62CD3BF990,275AA6A3CE,032018,IPF8425,2018-04-01,1,261669.0,18,23550.21,23550.21,,0.0
80E18AC42B,325EDDD715,032018,9140389872,2018-03-02,4,17884.89,18,0.0,0.0,3219.28,0.0
A7215054CB,FCF98133EB,032018,G6302,2018-03-12,1,36800.0,18,0.0,0.0,6624.0,0.0
8381D0626D,C674D32D56,032018,2018/A01002262,2018-03-19,1801,385408.0,18,,,69373.44,0.0
F4E518B376,F53F067BA4,032018,RE30952017,2018-03-14,2,53.58,12,3.21,3.21,,0.0
5A4FC8F226,AA67FDC3A6,032018,05B056/11296,2018-03-03,1,42974.38,5,,,2148.72,6008.0
8381D0626D,40CD06909C,032018,5506022883,2018-03-19,1,500142.25,12,,,60017.07,
F4E518B376,DD904B706C,032018,2-42,2018-03-10,101,605750.0,0,0.0,0.0,0.0,0.0
62CD3BF990,070C1208F1,032018,7298,2018-03-30,1,2819.87,18,253.79,253.79,,0.0
D2D5838FE3,32DCBEFF52,032018,2909,2018-04-01,1,0.0,0,,,0.0,0.0
099952F740,A59DE9EB25,032018,MH0430015101,2018-03-21,1201,57844.2,12,,,6941.3,0.0
C44FFF7C7A,79C34E829A,032018,RPPL/17/G2069,2018-03-10,1,9600.0,18,0.0,0.0,1728.0,0.0
C1C058DFB2,B74F8ACCBF,032018,IN/PB/2K17/0753,2018-03-07,1801,1839.39,18,165.55,165.55,,0.0
7EC06C0F12,E5037DF23F,032018,HR5567023099,2018-03-05,1,2097560.19,18,,,377560.83,0.0
B64AAF6835,FA8D45A223,032018,8953026130,2018-03-18,1,111778.75,28,0.0,0.0,31298.05,0.0
8749F52DE8,A422A99DA5,032018,09LNS0024242,2018-03-14,1,17542704.0,12,,,2105124.48,
7EC06C0F12,9799A163C8,032018,D0050262,2018-03-05,1,1109760.0,18,0.0,0.0,199756.8,0.0
776BBCB820,F825154015,032018,RSL/DEF/00433,2018-03-17,1801,825400.0,18,74286.0,74286.0,,0.0
776BBCB820,0F40479281,032018,T-340,2018-03-30,101,1256.0,18,113.04,113.04,0.0,0.0
F4E518B376,5E29D0B6C1,032018,M171802568,2018-03-02,1801,22866.0,18,,,4115.88,0.0
FAB06B8D5F,9B46AA9E08,032018,709,2018-03-05,1,224000.0,18,20160.0,20160.0,,0.0
80E18AC42B,8E062C9946,032018,CHG-0017995,2018-03-03,1,78980.0,5,,,3949.0,0.0
A688617A12,F887B76D41,032018,FGS/17/P/18623,2018-03-04,1,188000.0,28,0.0,0.0,52640.0,0.0
B64AAF6835,FA8D45A223,032018,8953027708,2018-03-25,1,112914.0,28,0.0,0.0,31615.92,0.0
7505EF1EFB,A3ED4B3440,032018,BP-18-00477,2018-03-16,2801,15950.75,28,2233.11,2233.11,,0.0
7505EF1EFB,C145D3AC90,032018,5702,2018-03-12,1801,2764.41,18,248.8,248.8,,0.0
7505EF1EFB,3C7EA73ADB,032018,022/BI/17000495,2018-03-21,2,8953.33,18,805.8,805.8,,0.0
A7D3CEE190,9BBDE3F714,032018,1171689376,2018-04-01,1,937902.64,12,,,112548.36,
1480269030,81DBA84CA5,032018,1088,2018-03-03,2801,63822.64,28,8935.17,8935.17,,0.0
099952F740,280EA2C259,032018,2627,2018-03-12,1,2244.86,12,134.69,134.69,,0.0
0FF6759AB7,8D0C05D87E,032018,TI/G/64/17-18,2018-03-13,1800,7500.0,18,,,1350.0,
D2D5838FE3,DC9E40A07C,032018,350,2018-03-05,1,133340.0,18,,,24001.2,0.0
A7D3CEE190,F191CAD608,032018,1158680711,2018-03-25,1,6452.68,12,,,774.32,
0FF6759AB7,6C7EB3AAF6,032018,4630116374,2018-03-09,1,136059.0,28,,,38096.52,
824D0342B8,4D0958D30E,032018,PBPO0005431575,2018-03-02,1,30.0,18,2.7,2.7,,
7505EF1EFB,3FADD8BB1E,032018,024/BI/17000467,2018-03-30,1,30743.71,28,4304.12,4304.12,,0.0
7505EF1EFB,7700302CFF,032018,LDH-110/17-18,2018-03-31,1801,38000.0,18,3420.0,3420.0,,0.0
62CD3BF990,3B6E8CF9A9,032018,2715000814,2018-04-01,1801,34250.0,18,,,6165.0,0.0
B64AAF6835,FA8D45A223,032018,8952030564,2018-03-11,1,38768.1,28,0.0,0.0,10855.07,0.0
6920AA6331,6186DCE398,032018,810,2018-03-09,2,1543394.0,0,0.0,0.0,,0.0
62CD3BF990,A99F0E58FF,032018,3706032760,2018-03-06,1,526318.0,18,0.0,0.0,94737.25,
0FF6759AB7,AFD092765B,032018,OSLBH17/230,2018-03-10,1801,5073.54,18,456.62,456.62,,0.0
3536A3DD25,65B11036F4,032018,4320819509,2018-03-16,1,1149.7,18,103.47,103.47,0.0,0.0
776BBCB820,914DDAD23B,032018,1196,2018-03-28,1801,550646.5,18,,,99116.37,0.0
80E18AC42B,8E062C9946,032018,CHG-0018164,2018-03-25,1,16900.0,5,,,845.0,0.0
A7215054CB,63C2A180A1,032018,1377,2018-03-12,1801,196262.71,18,17663.64,17663.64,,0.0
824D0342B8,A6D77F4D69,032018,236,2018-03-31,1801,123225.0,18,11090.25,11090.25,,0.0
C1C058DFB2,B446EA8179,032018,UT/1105370/17-18,2018-04-01,1,915600.0,18,0.0,0.0,164808.0,0.0
099952F740,CD73B2DA93,032018,13804,2018-03-16,1801,40067.16,18,3606.04,3606.04,,0.0
86DFEB0A3F,E81A8F4E5F,032018,91705310,2018-03-05,1801,11330.0,18,,,2039.4,0.0
B64AAF6835,FA8D45A223,032018,8952029924,2018-03-07,1,38768.1,28,0.0,0.0,10855.07,0.0
7505EF1EFB,017D103D88,032018,002/BI/17001331,2018-03-13,1,400.0,18,36.0,36.0,,0.0
7EC06C0F12,9799A163C8,032018,D0054036,2018-03-24,1,864240.0,18,0.0,0.0,155563.2,0.0
7EC06C0F12,98DBA6A4C3,032018,24113000150496,2018-03-07,1,94380.0,18,0.0,0.0,16988.0,0.0
6920AA6331,3B77A070BB,032018,BAR/F/17-18/0133,2018-03-13,1801,73199.0,18,,,13175.82,0.0
7EC06C0F12,8B7F7898BB,032018,415,2018-03-13,2,331690.0,5,,,16584.5,0.0
776BBCB820,485C3E3BD0,032018,GST-01651,2018-03-12,1,18816.8,18,1693.51,1693.51,,0.0
824D0342B8,4D0958D30E,032018,PBPO0005431597,2018-03-02,1,30.0,18,2.7,2.7,,
3536A3DD25,226F6EB7F1,032018,EIPB121700014414,2018-03-02,1,9677.49,18,870.97,870.97,0.0,0.0
824D0342B8,55F6ED714A,032018,B/27211A,2018-03-02,1801,13303.26,18,,,2394.59,0.0
B64AAF6835,FA8D45A223,032018,8953027896,2018-03-26,1,67067.25,28,0.0,0.0,18778.83,0.0
0F08B6DF08,340E59D5C3,032018,2118706230000957,2018-03-17,1,1282504.38,18,0.0,0.0,230850.79,0.0
A688617A12,F887B76D41,032018,FGR/17/P/44646,2018-03-12,1,120000.0,28,0.0,0.0,33600.0,0.0
0FF6759AB7,B817F1187F,032018,27/2017-18,2018-03-02,1800,668751.18,18,,,120375.21,
C1C058DFB2,02BBF24E95,032018,DEKPYJQN29661,2018-03-05,501,3492.0,5,,,174.6,0.0
B64AAF6835,FA8D45A223,032018,8953028035,2018-03-27,1,67067.25,28,0.0,0.0,18778.83,0.0
824D0342B8,F945878494,032018,EFRAC/1718/3689,2018-03-13,1,15000.0,18,,,2700.0,
F4E518B376,B0DF56F831,032018,GST1718DL-08289,2018-03-09,2,8500.0,18,,,1530.0,0.0
C44FFF7C7A,EB6477B9A1,032018,2500,2018-03-23,1200,59097.5,12,,,7091.7,
C1C058DFB2,9460E90BF6,032018,ATS/JAN-18/5205,2018-03-04,2,11539.7,18,1038.57,1038.57,,0.0
6920AA6331,BA92BB33E6,032018,R-453,2018-03-24,1,4628153.44,0,0.0,0.0,,0.0
86DFEB0A3F,1EE91C5012,032018,BTS/17-18/1742,2018-03-03,1801,7000.0,18,,,1260.0,0.0
F4E518B376,7042A23F0F,032018,201992687401000,2018-03-23,1,32563.0,18,0.0,0.0,5861.34,0.0
C9202698C4,E382D5165F,032018,HP772409136,2018-03-19,1,500841.89,18,0.0,0.0,90151.54,0.0
80E18AC42B,63822C84F8,032018,GS0347,2018-03-26,1201,698151.15,12,,,83778.14,0.0
A7215054CB,9EB72A24A8,032018,RDCHTI083,2018-03-24,1,15000.0,18,0.0,0.0,2700.0,0.0
099952F740,69019E91B6,032018,DIBI038101700305,2018-03-20,101,17330.88,18,1559.78,1559.78,0.0,0.0
6920AA6331,84D4C03D97,032018,326,2018-03-23,1,2303126.76,0,0.0,0.0,,0.0
6920AA6331,BA92BB33E6,032018,R-417,2018-03-20,1,2301720.34,0,0.0,0.0,,0.0
5A4FC8F226,AA67FDC3A6,032018,05B056/11333,2018-03-04,1,41915.76,5,,,2095.79,5860.0
A7215054CB,FCF98133EB,032018,G6287,2018-03-11,1,36800.0,18,0.0,0.0,6624.0,0.0
6920AA6331,5BE3D3B917,032018,IPB00PHRD0001359,2018-03-12,1,1690.5,18,152.14,152.14,,
C1C058DFB2,3FD3824118,032018,1508,2018-03-03,1800,4000.0,18,,,720.0,
A7215054CB,064C48CE88,032018,850,2018-03-11,1801,405344.0,18,,,72961.92,0.0
F4E518B376,DF9B430E70,032018,BNPBMOH000134/17,2018-03-02,1,169929.13,18,15293.62,15293.62,,
8749F52DE8,A422A99DA5,032018,09LNS0023943,2018-03-13,1,8154304.8,12,,,978516.58,
5A4FC8F226,AA67FDC3A6,032018,05B056/11286,2018-03-03,1,43231.88,5,,,2161.59,6044.0
A7D3CEE190,13A07BB024,032018,GSTINV0225,2018-04-01,1201,2413648.0,12,,,289637.76,0.0
0FF6759AB7,EAEB4709CB,032018,4540076853,2018-03-08,1,792199.67,5,,,39609.98,
824D0342B8,CAE6DEA318,032018,GST-611,2018-03-07,1801,250.0,18,22.5,22.5,,0.0
A688617A12,F887B76D41,032018,FGS/17/P/20504,2018-03-23,1,120000.0,28,0.0,0.0,33600.0,0.0
5DA0527958,AFE0C56724,032018,1718-NSN-2779,2018-03-02,1801,295050.0,18,,,53109.0,0.0
A688617A12,F887B76D41,032018,FGR/17/P/43442,2018-03-07,1,156000.0,28,0.0,0.0,43680.0,0.0
099952F740,A59DE9EB25,032018,MH0430014799,2018-03-17,1,46984.72,0,,,0.0,0.0
8749F52DE8,6B577967A0,032018,3330S0022510,2018-03-05,1,453.7,28,,,127.04,
7505EF1EFB,9362CC3BB4,032018,313,2018-03-27,1800,4619.0,18,415.71,415.71,,
824D0342B8,A251F17701,032018,IN-HR-18-000565,2018-03-30,1,11370.0,18,0.0,0.0,2046.6,0.0
5DA0527958,294205D6E0,032018,V171806166,2018-03-11,2,4643.0,18,,,835.74,0.0
8381D0626D,FB321DD98C,032018,PR822,2018-03-31,1,163300.5,12,,,19596.06,0.0
7505EF1EFB,3FADD8BB1E,032018,020/BI/17000293,2018-04-01,1,61.71,28,8.64,8.64,,0.0
C9202698C4,E382D5165F,032018,HP772409034,2018-03-18,1,511058.33,18,0.0,0.0,91990.5,0.0
B64AAF6835,F83D29AF3E,032018,1932,2018-03-25,501,50710.0,5,1267.75,1267.75,,0.0
7EC06C0F12,829B099521,032018,2706436696QZ9HRR,2018-03-09,1,9846.0,5,,,492.3,0.0
8749F52DE8,A422A99DA5,032018,09LNS0023198,2018-03-07,1,123626.88,28,,,34615.53,
824D0342B8,50FCD41291,032018,PDN1718/GIS02374,2018-03-30,1,622500.0,18,,,112050.0,0.0
A7D3CEE190,B87A829B93,032018,1120840354,2018-03-10,1,33000.01,5,,,1650.0,
A7215054CB,FCF98133EB,032018,G6846,2018-03-25,1,36800.0,18,0.0,0.0,6624.0,0.0
0F08B6DF08,B181206203,032018,2118727230011492,2018-03-10,1,12684.0,18,0.0,0.0,2283.12,0.0
B64AAF6835,FA8D45A223,032018,8953027840,2018-03-26,1,67067.25,28,0.0,0.0,18778.83,0.0
86DFEB0A3F,3CFC218C41,032018,PB1100056051,2018-03-31,501,719388.95,5,17984.72,17984.72,,0.0
8749F52DE8,A422A99DA5,032018,09LNS0025366,2018-03-22,1,6281902.2,12,,,753828.26,
7505EF1EFB,6391A8EBE9,032018,5,2018-03-27,1801,58286.0,18,5245.74,5245.74,,0.0
6920AA6331,6186DCE398,032018,948,2018-03-10,2,6911295.0,0,0.0,0.0,,0.0
F4E518B376,23BA944F78,032018,CHD/2902/1718,2018-03-02,1801,96999.93,18,8729.99,8729.99,,0.0
C1C058DFB2,FEB46BF21A,032018,HR/ST/Jan18/59,2018-03-17,1,65390.0,18,,,11770.2,
A688617A12,F887B76D41,032018,FGR/17/P/45542,2018-03-15,1,80000.0,28,0.0,0.0,22400.0,0.0
7EC06C0F12,9799A163C8,032018,D0054686,2018-03-27,1,1529040.0,18,0.0,0.0,275227.2,0.0
A688617A12,F887B76D41,032018,FGS/17/P/21380,2018-04-01,1,180000.0,28,0.0,0.0,50400.0,0.0
776BBCB820,A0224A52DC,032018,7040000849,2018-03-25,1,355575.0,18,0.0,0.0,64004.0,0.0
86DFEB0A3F,A0224A52DC,032018,7040000878,2018-03-26,1,24651.0,28,0.0,0.0,6902.0,0.0
D2D5838FE3,7F13EC456F,032018,1284,2018-03-02,1,231138.25,18,20802.44,20802.44,,0.0
62CD3BF990,275AA6A3CE,032018,IPF8133,2018-03-25,1,394611.0,18,35514.99,35514.99,,0.0
6920AA6331,84D4C03D97,032018,259,2018-03-09,1,1536686.64,0,0.0,0.0,,0.0
A7D3CEE190,8809E498FF,032018,GST-9493,2018-03-19,3,373.62,18,,,67.25,0.0
0FF6759AB7,C9971C3642,032018,GT00000275FY18,2018-03-12,1,66265.5,18,5963.9,5963.9,0.0,0.0
62CD3BF990,B80DD68C14,032018,ME0558/2017-18,2018-03-15,1801,6426.0,18,578.34,578.34,,0.0
6920AA6331,3B77A070BB,032018,IJM/G0552/17,2018-03-12,501,970870.0,5,,,48543.5,0.0
A7D3CEE190,8809E498FF,032018,GST-9493,2018-03-19,2,79328.37,12,,,9519.4,0.0
B64AAF6835,FA8D45A223,032018,8953027918,2018-03-27,1,112914.0,28,0.0,0.0,31615.92,0.0
F4E518B376,65B11036F4,032018,4320784147,2018-03-04,1,990.0,18,89.1,89.1,0.0,0.0
F4E518B376,B77A5168B0,032018,NDCPB0002353207,2018-03-11,1,10684.93,18,961.64,961.64,0.0,0.0
7505EF1EFB,1F9D2A43B1,032018,002/BI/17000048,2018-03-30,2801,4399.3,28,615.9,615.9,,0.0
1480269030,C59538E132,032018,004230019478,2018-03-10,1,21665.91,18,0.0,0.0,3899.86,0.0
86DFEB0A3F,3CFC218C41,032018,PB1100052492,2018-03-19,501,11740649.84,5,293516.25,293516.25,,0.0
6920AA6331,C04864C61E,032018,431,2018-03-02,1,1531392.36,0,0.0,0.0,0.0,0.0
7505EF1EFB,0355F5B466,032018,S940,2018-03-25,1801,822.04,18,73.98,73.98,,0.0
6920AA6331,36DB0ABC9A,032018,RICE-301,2018-03-05,1,2295534.0,0,0.0,0.0,,0.0
7EC06C0F12,E5037DF23F,032018,HR5567022819,2018-03-04,1,1716399.47,18,,,308951.9,0.0
FAB06B8D5F,462AD32C9A,032018,DLIMP0820917-18,2018-04-01,1801,8925.0,18,,,1606.5,0.0
C9202698C4,E382D5165F,032018,HP772408620,2018-03-10,1,481429.38,18,0.0,0.0,86657.29,0.0
5DA0527958,3FE92DA082,032018,2151,2018-03-03,1,2450.0,18,,,441.0,0.0
6920AA6331,6186DCE398,032018,950,2018-03-11,2,1538332.0,0,0.0,0.0,,0.0
A7D3CEE190,9BBDE3F714,032018,1171688793,2018-03-18,1,172440.31,12,,,20692.8,
5A4FC8F226,AA67FDC3A6,032018,04B045/19429,2018-03-06,1,41572.42,5,,,2078.62,5812.0
6920AA6331,6186DCE398,032018,973,2018-03-11,2,764920.0,0,0.0,0.0,,0.0
6920AA6331,387578B7F6,032018,NB/TI/1718/00646,2018-03-09,501,970869.6,5,,,48543.48,0.0
8749F52DE8,0BAB0D28A1,032018,0301182002199,2018-03-04,1,108986.0,18,9809.0,9809.0,0.0,0.0
824D0342B8,4D0958D30E,032018,PBPO0005431559,2018-03-02,1,30.0,18,2.7,2.7,,
7505EF1EFB,F2E726DBA3,032018,SIP1702508,2018-03-13,1801,41286.0,18,3715.74,3715.74,,0.0
A7215054CB,9EB72A24A8,032018,GN0771,2018-03-12,1,884602.98,18,0.0,0.0,159228.54,0.0
86DFEB0A3F,3CFC218C41,032018,PB1100054293,2018-03-25,1801,635715.15,18,57214.36,57214.36,,0.0
C9202698C4,E382D5165F,032018,HP772409230,2018-03-21,1,241969.33,18,0.0,0.0,43554.48,0.0
776BBCB820,914DDAD23B,032018,1143,2018-03-23,1801,550646.5,18,,,99116.37,0.0
A7215054CB,9EB72A24A8,032018,GN0833,2018-03-19,1,1430421.84,18,0.0,0.0,257475.94,0.0
0FF6759AB7,3CFC218C41,032018,PB1100047592,2018-03-05,501,705344.46,5,17633.61,17633.61,,0.0
0FF6759AB7,9D49DCF047,032018,140,2018-03-28,1800,8484.0,18,763.56,763.56,,
7EC06C0F12,9799A163C8,032018,D0052434,2018-03-15,1,1893120.0,18,0.0,0.0,340761.6,0.0
C44FFF7C7A,C12B129C65,032018,NPU2-2443,2018-03-31,1,115933.44,12,6956.01,6956.01,,0.0
B64AAF6835,749C3A4EF4,032018,168,2018-03-23,1,62662.0,5,1566.55,1566.55,,0.0
F4E518B376,7CA7CE4F20,032018,57P/11007430,2018-03-30,2,1800.0,18,162.0,162.0,,0.0
6920AA6331,7433F02759,032018,R-989,2018-03-27,1,1547203.5,0,0.0,0.0,,
C44FFF7C7A,72DFA0B18D,032018,KA02-FY18-05728,2018-03-12,1801,274920.0,18,,,49485.6,0.0
824D0342B8,4D0958D30E,032018,PBPO0005431838,2018-03-02,1,30.0,18,2.7,2.7,,
A7215054CB,FCF98133EB,032018,G6658,2018-03-21,1,36800.0,18,0.0,0.0,6624.0,0.0
A688617A12,F887B76D41,032018,FGS/17/P/21121,2018-03-29,1,120000.0,28,0.0,0.0,33600.0,0.0
099952F740,6C1197F1E9,032018,MST02103,2018-03-26,1,19814.53,18,1783.31,1783.31,,0.0
6920AA6331,C04864C61E,032018,859,2018-03-28,1,1534476.77,0,0.0,0.0,0.0,0.0
6920AA6331,C04864C61E,032018,790,2018-03-24,1,2297461.53,0,0.0,0.0,0.0,0.0
A7D3CEE190,8809E498FF,032018,GST-8850,2018-03-06,1,441.95,12,,,53.03,0.0
D2D5838FE3,33A5006A93,032018,8730610293,2018-03-19,1,2057800.0,5,0.0,0.0,102890.0,0.0
5DA0527958,294205D6E0,032018,V171806234,2018-03-11,2,4643.0,18,,,835.74,0.0
62CD3BF990,275AA6A3CE,032018,IPF8185,2018-03-25,1,424854.72,18,38236.92,38236.92,,0.0
1480269030,5CD1CB246F,032018,004340016120,2018-03-17,1,11599.74,18,0.0,0.0,2087.95,0.0
8749F52DE8,F1CF5617B2,032018,9368735MAT00020,2018-03-30,1800,410632.18,18,36956.9,36956.9,,
5DA0527958,294205D6E0,032018,V171806241,2018-03-11,2,4643.0,18,,,835.74,0.0
C9202698C4,E382D5165F,032018,HP772408837,2018-03-13,1,573838.56,18,0.0,0.0,103290.94,0.0
C1C058DFB2,9460E90BF6,032018,ATS/JAN-18/6121,2018-03-19,2,17266.0,18,1553.94,1553.94,,0.0
7505EF1EFB,3FADD8BB1E,032018,021/BI/17000626,2018-03-09,1,21913.56,18,1972.22,1972.22,,0.0
099952F740,ADB2EA9B80,032018,GSTOPS00190,2018-03-31,1201,7834.92,12,470.1,470.1,,0.0
0FF6759AB7,6C7EB3AAF6,032018,4630118784,2018-03-13,1,67050.0,18,,,12069.0,
0FF6759AB7,3CFC218C41,032018,PB1100048278,2018-03-07,501,691718.5,5,17292.96,17292.96,,0.0
8381D0626D,FB321DD98C,032018,PR746,2018-03-21,1,142177.2,12,,,17061.26,0.0
776BBCB820,E5037DF23F,032018,HR6667008243,2018-03-06,1,1135159.63,18,,,204328.73,0.0
824D0342B8,A251F17701,032018,IN-HR-18-000481,2018-03-25,1,10715.0,18,0.0,0.0,1928.7,0.0
62CD3BF990,21D79BDA25,032018,4017506719,2018-03-10,1800,160020.4,18,,,28803.67,0.0
7505EF1EFB,017D103D88,032018,002/BI/17001336,2018-03-14,1,9665.9,18,869.93,869.93,,0.0
6920AA6331,BC7FBB813E,032018,1306,2018-03-22,501,970869.6,5,,,48543.48,0.0
C44FFF7C7A,EB1664F546,032018,GIUPTSI171808949,2018-03-20,1,124726.87,18,0.0,0.0,22450.84,0.0
B64AAF6835,FA8D45A223,032018,8953026258,2018-03-18,1,111778.75,28,0.0,0.0,31298.05,0.0
0F08B6DF08,F1300FFEC2,032018,03114000003525,2018-03-31,1,3881563.0,18,349341.0,349341.0,0.0,0.0
776BBCB820,796816D097,032018,1292,2018-03-19,1800,764542.0,18,,,137617.56,
824D0342B8,F945878494,032018,EFRAC/1718/3937,2018-04-01,1,20603.0,18,,,3708.54,
86DFEB0A3F,3CFC218C41,032018,PB1100053939,2018-03-24,1801,762853.87,18,68656.85,68656.85,,0.0
6920AA6331,5BE3D3B917,032018,IPB00PHRD0001483,2018-03-31,1,138915.0,5,3472.88,3472.88,,
6920AA6331,C04864C61E,032018,610,2018-03-13,1,766498.08,0,0.0,0.0,0.0,0.0
62CD3BF990,A7AE90741F,032018,3719022249,2018-03-19,1,928200.0,18,0.0,0.0,167076.0,
5A4FC8F226,AA67FDC3A6,032018,04B045/21764,2018-03-19,1,42402.15,5,,,2120.11,5928.0
6920AA6331,BA92BB33E6,032018,R-449,2018-03-24,1,1532995.78,0,0.0,0.0,,0.0
824D0342B8,977B2686B2,032018,10106655,2018-03-12,501,1144950.0,5,,,57247.5,0.0
80E18AC42B,8E062C9946,032018,CHG-0018139,2018-03-25,1,167965.0,5,,,8398.25,0.0
0F08B6DF08,340E59D5C3,032018,2118706230000983,2018-03-21,1,1282371.57,18,0.0,0.0,230826.88,0.0
824D0342B8,83533472E9,032018,1500,2018-03-20,1200,21680.0,12,1300.8,1300.8,,
0F08B6DF08,405FF76E78,032018,149/2017-18,2018-03-02,1801,27000.0,18,,,4860.0,0.0
776BBCB820,262EA86704,032018,HR6616003964,2018-03-11,1,1053141.03,18,,,189565.39,
5A4FC8F226,AA67FDC3A6,032018,04B045/20190,2018-03-10,1,41887.15,5,,,2094.36,5856.0
D2D5838FE3,33A5006A93,032018,8730610136,2018-03-17,1,2434393.0,5,0.0,0.0,121719.65,0.0
6920AA6331,90E47D8AC3,032018,M180,2018-03-21,0,768776.0,0,0.0,0.0,,
B64AAF6835,FA8D45A223,032018,8952033656,2018-03-27,1,38768.1,28,0.0,0.0,10855.07,0.0
B64AAF6835,FA8D45A223,032018,8953027866,2018-03-26,1,111778.75,28,0.0,0.0,31298.05,0.0
D2D5838FE3,33A5006A93,032018,8730609703,2018-03-08,1,2036399.6,5,0.0,0.0,101819.98,0.0
FAB06B8D5F,171ABCA089,032018,JanRet04,2018-03-17,1800,180.0,18,16.2,16.2,,
62CD3BF990,9A42933333,032018,10168,2018-03-04,1,8300.0,18,,,1494.0,0.0
3536A3DD25,226F6EB7F1,032018,EIPB121700013965,2018-03-02,1,9677.49,18,870.97,870.97,0.0,0.0
8749F52DE8,A422A99DA5,032018,0910S0035614,2018-03-31,1,3403.99,18,,,612.72,
A7D3CEE190,C1C1F03A43,032018,175,2018-03-04,1800,177981.12,18,16018.3,16018.3,,
6920AA6331,3B77A070BB,032018,IJM/F/17-18/0270,2018-03-20,1801,69199.99,18,,,12456.0,0.0
A7D3CEE190,B87A829B93,032018,1121686980,2018-03-09,2,21746.4,18,,,3914.35,
1480269030,0F121D3705,032018,004260006473,2018-03-12,1,59529.96,18,0.0,0.0,10715.39,0.0
62CD3BF990,21D79BDA25,032018,4017507455,2018-03-30,1800,160020.4,18,,,28803.67,0.0
62CD3BF990,347D746C11,032018,2017511071,2018-03-09,1,70247.52,18,0.0,0.0,12644.55,0.0
D2D5838FE3,3176392C8E,032018,10330,2018-03-05,1,29260.0,18,0.0,0.0,5266.8,0.0
C1C058DFB2,9460E90BF6,032018,ATS/JAN-18/6125,2018-03-19,2,7432.95,18,668.97,668.97,,0.0
8749F52DE8,A422A99DA5,032018,09N0S0006087,2018-03-17,1,334773.56,28,,,93736.6,
F4E518B376,F2E5143B48,032018,173,2018-03-02,1,19767.0,18,1779.03,1779.03,,0.0
B64AAF6835,1BB6F44829,032018,1014,2018-03-16,1,58785.6,5,1469.64,1469.64,,0.0
3536A3DD25,5FFB9174DB,032018,CDP/MH17-G8072,2018-03-24,1,27450.0,18,,,4941.0,0.0
3536A3DD25,65B11036F4,032018,4320820059,2018-03-16,1,225.0,18,20.25,20.25,0.0,0.0
F4E518B376,D04198EC4E,032018,PUN/0537/17-18,2018-03-02,1,38307.0,18,,,6895.26,0.0
5DA0527958,7B38CF6636,032018,IDEA/181,2018-03-11,1801,20000.0,18,,,3600.0,0.0
5DA0527958,294205D6E0,032018,V171806203,2018-03-11,2,4643.0,18,,,835.74,0.0
A688617A12,F887B76D41,032018,FGS/17/P/20180,2018-03-20,1,120000.0,28,0.0,0.0,33600.0,0.0
62CD3BF990,A99F0E58FF,032018,3706033394,2018-03-09,3,2733537.6,18,0.0,0.0,492036.78,
A688617A12,F887B76D41,032018,FGS/17/P/21337,2018-03-31,1,120000.0,28,0.0,0.0,33600.0,0.0
5DA0527958,294205D6E0,032018,V171806085,2018-03-11,2,6975.0,18,,,1255.5,0.0
